"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"BX10027856","创新中路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.674261","31.213755","121.6699678054406","31.21586882463919","[]","上海市","上海市","浦东新区"
"BX10027858","创新中路地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.673606","31.213519","121.66931409775592","31.215634190163847","[]","上海市","上海市","浦东新区"
"BX10027855","创新中路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.673314","31.214387","121.6690225928126","31.216502334925153","[]","上海市","上海市","浦东新区"
"BX10031451","繁荣路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.571120","31.101989","121.56690567793932","31.104241704220534","[]","上海市","上海市","浦东新区"
"BV10039983","友谊路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.475924","31.404016","121.47139329895154","31.40589979350743","[]","上海市","上海市","宝山区"
"BV10039797","上海汽车城(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.180742","31.285403","121.17623137974809","31.28732512736465","[]","上海市","上海市","嘉定区"
"BV11581695","水产路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.462838","31.373217","121.4582688782222","31.375075466397316","[]","上海市","上海市","宝山区"
"BV10030597","祁华路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.373569","31.322315","121.36892932154822","31.32412892091671","[]","上海市","上海市","宝山区"
"BV11498460","大康路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期","121.420733","31.335489","121.41608162176783","31.337288612339893","[]","上海市","上海市","宝山区"
"BV10039888","共富新村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.434063","31.355082","121.42942782007371","31.356889796122434","[]","上海市","上海市","宝山区"
"BV10039799","南翔(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)嘉闵线;11号线","121.323141","31.296952","121.31860351573096","31.298860057697336","[]","上海市","上海市","嘉定区"
"BV10026163","宝杨路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.479574","31.395315","121.47505631652957","31.39721144318186","[]","上海市","上海市","宝山区"
"BV10820985","锦秋路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.381765","31.320184","121.37711599841997","31.321990589800173","[]","上海市","上海市","宝山区"
"BV10024672","上海大学(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.388884","31.320586","121.38422909118678","31.32238739445389","[]","上海市","上海市","宝山区"
"BV11508870","爱辉路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期","121.448327","31.343777","121.44372181027796","31.345612826044594","[]","上海市","上海市","宝山区"
"BV10030226","南陈路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.398863","31.321437","121.39420387398407","31.323234446159216","[]","上海市","上海市","宝山区"
"BV10039612","嘉定新城(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.254294","31.330062","121.24985884598482","31.332043033846222","[]","上海市","上海市","嘉定区"
"BV10026230","刘行(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.362376","31.357586","121.35775039612228","31.359402202583667","[]","上海市","上海市","宝山区"
"BV10039981","江杨北路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.439819","31.407858","121.43518974837997","31.409658761827806","[]","上海市","上海市","宝山区"
"BV10039885","富锦路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.424661","31.392260","121.42000896512381","31.394044982528445","[]","上海市","上海市","宝山区"
"BV10031076","马陆(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.276906","31.319675","121.2724538906038","31.321646420148824","[]","上海市","上海市","嘉定区"
"BV10039886","友谊西路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.427953","31.381296","121.42330616726218","31.383087725284675","[]","上海市","上海市","宝山区"
"BV11277021","陈翔公路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.306787","31.306484","121.30228472108053","31.308418404485092","[]","上海市","上海市","嘉定区"
"BV10039982","铁力路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.461139","31.408120","121.45656190878788","31.409964259065028","[]","上海市","上海市","宝山区"
"BV11581676","宝杨路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.449245","31.379763","121.44463886616447","31.38158902064805","[]","上海市","上海市","宝山区"
"BV10039798","昌吉东路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.200384","31.293620","121.19590968312608","31.295572958912057","[]","上海市","上海市","嘉定区"
"BV10039887","宝安公路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.430914","31.369555","121.4262724919089","31.371353907619213","[]","上海市","上海市","宝山区"
"BV10030759","共康路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.447063","31.318936","121.44245701887446","31.320778261617683","[]","上海市","上海市","静安区"
"BV10820983","古浪路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.392226","31.284583","121.38757230234583","31.286396757320567","[]","上海市","上海市","普陀区"
"BV10029541","张华浜(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.498671","31.358016","121.49422407960425","31.359980097957298","[]","上海市","上海市","宝山区"
"BV10878602","通南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期","121.478929","31.338093","121.47441405882844","31.34000578081718","[]","上海市","上海市","宝山区"
"BV11581690","汾西路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.467946","31.313852","121.4633974430421","31.315743797771248","[]","上海市","上海市","静安区"
"BV10030231","大场镇(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.416548","31.293320","121.41189661890625","31.29513246753332","[]","上海市","上海市","宝山区"
"BV10820971","武威东路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.392094","31.275647","121.38744114871848","31.277464512213328","[]","上海市","上海市","普陀区"
"BV10025089","彭浦新村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.448642","31.306604","121.44404078919501","31.30845402725456","[]","上海市","上海市","静安区"
"BV10039985","淞发路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.500390","31.345135","121.49595040076403","31.347108586525714","[]","上海市","上海市","宝山区"
"BV11639105","殷高路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.495560","31.321705","121.4911049443028","31.32367241699714","[]","上海市","上海市","宝山区"
"BV10039868","行知路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.421493","31.284942","121.41684680809527","31.286761541814748","[]","上海市","上海市","宝山区"
"BV10039986","长江南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期;18号线;3号线","121.491482","31.332062","121.48701141331931","31.334013461989567","[]","上海市","上海市","宝山区"
"BV11653222","彭越浦路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)20号线","121.439216","31.276586","121.43459701579728","31.27843105563314","[]","上海市","上海市","静安区"
"BV11581679","车站北路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线;(规划)20号线","121.476353","31.299926","121.47183269914362","31.301845768390457","[]","上海市","上海市","虹口区"
"BV10039987","殷高西路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.484856","31.320005","121.4803630088841","31.32194132502462","[]","上海市","上海市","宝山区"
"BV10030431","汶水路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.450251","31.292556","121.44565488950919","31.294414796886365","[]","上海市","上海市","静安区"
"BV11581693","广灵四路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.465815","31.285999","121.46126231267374","31.287896280477945","[]","上海市","上海市","虹口区"
"BV10854613","国帆路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","10号线","121.513168","31.339548","121.50877484726695","31.341561630356473","[]","上海市","上海市","杨浦区"
"BV11639102","上海财经大学(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)20号线;18号线","121.496332","31.307672","121.49188092671461","31.309647024320984","[]","上海市","上海市","杨浦区"
"BV11581678","铁山路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.468893","31.359600","121.46434343947001","31.361478149169997","[]","上海市","上海市","宝山区"
"BV10820982","丰翔路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.380872","31.308218","121.37622494143606","31.3100298751017","[]","上海市","上海市","宝山区"
"BV11581681","呼兰路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.462932","31.347528","121.45836538095391","31.34939504560812","[]","上海市","上海市","宝山区"
"BV11184133","江杨南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期","121.465313","31.349903","121.46075326882765","31.351775168131446","[]","上海市","上海市","宝山区"
"BV10029799","呼兰路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期;1号线","121.437711","31.339703","121.43308365072413","31.341521437382593","[]","上海市","上海市","宝山区"
"BV10039984","水产路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.488247","31.381302","121.4837606763241","31.383227661402028","[]","上海市","上海市","宝山区"
"BV10039870","上大路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.408580","31.315071","121.40392228472287","31.316871399720334","[]","上海市","上海市","宝山区"
"BV10820970","南大路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.380346","31.299263","121.37570026827079","31.301078823626504","[]","上海市","上海市","宝山区"
"BV09012567","江杨南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.465540","31.340989","121.46098172636908","31.342864793201027","[]","上海市","上海市","宝山区"
"BV10031109","通河新村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线","121.441546","31.331130","121.43692692099344","31.332957750076226","[]","上海市","上海市","宝山区"
"BV11498461","长江西路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线二期","121.475816","31.344551","121.47129007258657","31.34645283413055","[]","上海市","上海市","宝山区"
"BV10026162","淞滨路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","121.492818","31.370928","121.48834886989746","31.37287041256501","[]","上海市","上海市","宝山区"
"BV10820986","祁安路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","15号线","121.384813","31.291558","121.38016370016008","31.293373253469593","[]","上海市","上海市","普陀区"
"BV11581688","一二八纪念路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(规划)19号线","121.467314","31.328874","121.46276219161973","31.330758613046584","[]","上海市","上海市","宝山区"
"BV10039869","场中路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.413661","31.303685","121.40900671497624","31.305491736143452","[]","上海市","上海市","宝山区"
"BV10039800","武威路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.364678","31.276646","121.36005556464873","31.27848916148842","[]","上海市","上海市","普陀区"
"BV10029831","鹤沙航城(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","16号线","121.611239","31.077797","121.60704861535898","31.080075007529974","[]","上海市","上海市","浦东新区"
"BV11649013","申江南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线","121.628545","31.138876","121.62433556487207","31.1411047851589","[]","上海市","上海市","浦东新区"
"BV10039851","龙阳路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","16号线;18号线;2号线;7号线;磁悬浮","121.557634","31.203575","121.55338577270247","31.20575473979349","[]","上海市","上海市","浦东新区"
"BV10718377","下沙(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.588988","31.054396","121.58479742864498","31.056689696866115","[]","上海市","上海市","浦东新区"
"BV11277589","华夏东路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","121.680972","31.196575","121.676667325918","31.198684395117994","[]","上海市","上海市","浦东新区"
"BV10033468","周浦东(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","16号线","121.606895","31.110038","121.60270344311537","31.112300097298263","[]","上海市","上海市","浦东新区"
"BV10718367","鹤涛路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.585960","31.071860","121.58176578361281","31.074142325841944","[]","上海市","上海市","浦东新区"
"BV10538982","康新公路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.617199","31.130439","121.6130008602128","31.13268374567695","[]","上海市","上海市","浦东新区"
"BV11494194","张江(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线;(在建)机场联络线","121.617052","31.146132","121.61285266939181","31.14836848323914","[]","上海市","上海市","浦东新区"
"BV10718374","沈梅路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.580589","31.091115","121.57638811937198","31.09338299859052","[]","上海市","上海市","浦东新区"
"BV11649009","康南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线","121.618504","31.165474","121.6143020147731","31.16769917914812","[]","上海市","上海市","浦东新区"
"BV11277592","创新中路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","121.673713","31.213871","121.6694208603461","31.215985817483332","[]","上海市","上海市","浦东新区"
"BV11649008","军民公路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线","121.615246","31.172066","121.61104572060938","31.174290381406227","[]","上海市","上海市","浦东新区"
"BV10538984","秀沿路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线","121.598390","31.138128","121.59419641866027","31.140376699571668","[]","上海市","上海市","浦东新区"
"BV11277590","唐镇(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","121.656269","31.214107","121.65201031530218","31.21625460106627","[]","上海市","上海市","浦东新区"
"BV10718375","繁荣路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.570547","31.102554","121.56633172729107","31.104805705157947","[]","上海市","上海市","浦东新区"
"BV10039794","张江路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","13号线","121.629182","31.189130","121.62496767040516","31.1913320708995","[]","上海市","上海市","浦东新区"
"BV10718368","周浦(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","121.567613","31.114129","121.5633918884704","31.116370586412586","[]","上海市","上海市","浦东新区"
"BV10039818","罗山路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","11号线;16号线","121.593152","31.153259","121.58895556449956","31.1554992644919","[]","上海市","上海市","浦东新区"
"BV11649017","张衡路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线","121.612531","31.192043","121.60833059314366","31.194259175800042","[]","上海市","上海市","浦东新区"
"BX10026156","学林路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.614863","31.184067","121.61066196427626","31.186285584727113","[]","上海市","上海市","浦东新区"
"BX10026155","学林路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.613516","31.183161","121.60931581222263","31.1853809699246","[]","上海市","上海市","浦东新区"
"BX10031998","康桥地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.567188","31.130405","121.56296480143209","31.132637164142114","[]","上海市","上海市","浦东新区"
"BX10026147","中科路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.604460","31.179198","121.60026318558913","31.181424334091542","[]","上海市","上海市","浦东新区"
"BX10026375","中科路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.603774","31.179359","121.59957724538533","31.181585445319183","[]","上海市","上海市","浦东新区"
"BX10026149","中科路地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.602877","31.178614","121.59868036799475","31.18084104349443","[]","上海市","上海市","浦东新区"
"BX10031447","康桥地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.567462","31.133440","121.563239030345","31.13567090060225","[]","上海市","上海市","浦东新区"
"BX10026148","中科路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.601696","31.178260","121.59749941787352","31.180487461911785","[]","上海市","上海市","浦东新区"
"BX10031448","康桥地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.567649","31.135172","121.5634262125183","31.13740222154612","[]","上海市","上海市","浦东新区"
"BX10031449","康桥地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.567125","31.134926","121.56290131696892","31.13715564851327","[]","上海市","上海市","浦东新区"
"BX10026146","中科路地铁站5号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.601599","31.179336","121.59740232776589","31.1815629349072","[]","上海市","上海市","浦东新区"
"BX10016335","御桥地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.572383","31.158255","121.568165967861","31.160478854392053","[]","上海市","上海市","浦东新区"
"BX10016337","御桥地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.572326","31.158805","121.56810883675253","31.16102850375641","[]","上海市","上海市","浦东新区"
"BX10016735","广兰路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.621976","31.210978","121.61776736657227","31.213177333272597","[]","上海市","上海市","浦东新区"
"BX10016737","广兰路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.621858","31.211367","121.6176494406335","31.21356626215102","[]","上海市","上海市","浦东新区"
"BX10016336","御桥地铁站7号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.570792","31.158358","121.56657250755894","31.16057994979308","[]","上海市","上海市","浦东新区"
"BX10016736","广兰路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.620188","31.210871","121.61598092491465","31.213072079090107","[]","上海市","上海市","浦东新区"
"BX10016334","御桥地铁站6号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.570376","31.158357","121.56615584578886","31.160578448108996","[]","上海市","上海市","浦东新区"
"BX10016738","广兰路地铁站5号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.620257","31.211299","121.61604983213638","31.213499810645306","[]","上海市","上海市","浦东新区"
"BX10016338","御桥地铁站5号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.569756","31.158130","121.56553486222502","31.160350803850847","[]","上海市","上海市","浦东新区"
"BX10031459","航头地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.596733","31.036156","121.59254744456042","31.03846189245524","[]","上海市","上海市","浦东新区"
"BX10031457","航头地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.596104","31.036467","121.59191824681834","31.038772678216056","[]","上海市","上海市","浦东新区"
"BX10025144","鹤沙航城地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.611277","31.077292","121.60708664009711","31.079570271879913","[]","上海市","上海市","浦东新区"
"BX10031458","航头地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.596003","31.038255","121.59181707055349","31.040559631730236","[]","上海市","上海市","浦东新区"
"BX10025146","鹤沙航城地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.611026","31.078318","121.60683566539507","31.08059583381537","[]","上海市","上海市","浦东新区"
"BX10027842","川沙地铁站出入口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.698389","31.185744","121.69405425720379","31.18782771237667","[]","上海市","上海市","浦东新区"
"BX10031183","川沙地铁站出口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.698314","31.186548","121.69397931073362","31.18863143404242","[]","上海市","上海市","浦东新区"
"BX10027841","川沙地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.697817","31.186400","121.69348312912744","31.18848432994257","[]","上海市","上海市","浦东新区"
"BX10027840","川沙地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.698905","31.187305","121.69456929624789","31.189387084922465","[]","上海市","上海市","浦东新区"
"BX10027843","川沙地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.697184","31.186157","121.69285118428711","31.188242505116733","[]","上海市","上海市","浦东新区"
"BX10031461","下沙地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.589378","31.053651","121.58518774019521","31.055945272583084","[]","上海市","上海市","浦东新区"
"BX10031462","下沙地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.589137","31.054931","121.5849464812569","31.057224445650004","[]","上海市","上海市","浦东新区"
"BX10031460","下沙地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.588664","31.054913","121.58447317225513","31.057206272195263","[]","上海市","上海市","浦东新区"
"BX10016615","周浦东地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.607091","31.109720","121.6028994214889","31.111982193821856","[]","上海市","上海市","浦东新区"
"BX10016617","周浦东地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.606746","31.109678","121.60255450786592","31.111940354347443","[]","上海市","上海市","浦东新区"
"BX10016614","周浦东地铁站1号出口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.606977","31.110369","121.60278539609548","31.11263088230165","[]","上海市","上海市","浦东新区"
"BX10016616","周浦东地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.606636","31.110329","121.60244447953946","31.112591038531637","[]","上海市","上海市","浦东新区"
"BX10020072","康新公路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.617372","31.130174","121.6131737595649","31.13241874858516","[]","上海市","上海市","浦东新区"
"BX10020071","康新公路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.617332","31.130716","121.6131337433231","31.132960488919892","[]","上海市","上海市","浦东新区"
"BX10031469","鹤涛路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.586260","31.071445","121.58206605770769","31.073727716383708","[]","上海市","上海市","浦东新区"
"BX10016607","华夏中路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.583600","31.176000","121.57939515275953","31.178224590867497","[]","上海市","上海市","浦东新区"
"BX10016609","华夏中路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","16号线","121.582591","31.175783","121.57838520618265","31.178007044925955","[]","上海市","上海市","浦东新区"
"BX10028603","御桥地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","11号线","121.571522","31.157802","121.56730369414407","31.160025102360525","[]","上海市","上海市","浦东新区"
"BX10031147","御桥地铁站8号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.571390","31.158769","121.56717140993261","31.16099144460837","[]","上海市","上海市","浦东新区"
"BX10031146","御桥地铁站9号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.571457","31.159485","121.5672384545504","31.161707150712484","[]","上海市","上海市","浦东新区"
"BX10026164","华夏中路地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.582489","31.174528","121.57828320939018","31.176752613992218","[]","上海市","上海市","浦东新区"
"BX10026166","华夏中路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.580534","31.174123","121.57632621484727","31.176346409285536","[]","上海市","上海市","浦东新区"
"BX10026165","华夏中路地铁站6号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.580388","31.174572","121.57618001843802","31.176795068510888","[]","上海市","上海市","浦东新区"
"BX10026167","华夏中路地铁站5号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.579767","31.173959","121.57555837916195","31.176181892312776","[]","上海市","上海市","浦东新区"
"BX10017049","金科路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.602806","31.204412","121.59860724180439","31.20662627578486","[]","上海市","上海市","浦东新区"
"BX10017050","金科路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.601266","31.203822","121.59706729862648","31.206036857663396","[]","上海市","上海市","浦东新区"
"BX10017048","金科路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.602006","31.204842","121.59780722500852","31.207056233553615","[]","上海市","上海市","浦东新区"
"BX10017047","金科路地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","2号线","121.601161","31.204097","121.59696227223188","31.206311740614865","[]","上海市","上海市","浦东新区"
"BX10026142","莲溪路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.567787","31.169479","121.56356161449031","31.171691408726595","[]","上海市","上海市","浦东新区"
"BX10026141","莲溪路地铁站1号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.566885","31.169628","121.5626580228121","31.171839117035205","[]","上海市","上海市","浦东新区"
"BX10026140","莲溪路地铁站3号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.565552","31.168546","121.56132270608988","31.170755812427863","[]","上海市","上海市","浦东新区"
"BX10024005","曹路地铁站2号口","交通设施服务;地铁站;出入口","150501","[]","9号线","121.684411","31.271303","121.68009357474902","31.273371705891172","[]","上海市","上海市","浦东新区"
"BX10035439","莲溪路地铁站7号口","交通设施服务;地铁站;出入口","150501","[]","18号线","121.566075","31.169540","121.56184657814659","31.171750041198067","[]","上海市","上海市","浦东新区"
"BX10026374","莲溪路地铁站4号口","交通设施服务;地铁站;出入口","150501","[]","13号线","121.565481","31.168902","121.56125154604621","31.1711115286118","[]","上海市","上海市","浦东新区"
"BV10039957","浦东足球场(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线;14号线","121.615430","31.241645","121.61122385539892","31.243835680197268","[]","上海市","上海市","浦东新区"
"BV10029748","北蔡(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","13号线","121.552017","31.180131","121.54775762959851","31.182311924222184","[]","上海市","上海市","浦东新区"
"BV10039922","金海路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","12号线;9号线","121.638629","31.263141","121.63439595691322","31.26529579397912","[]","上海市","上海市","浦东新区"
"BV10039956","云顺路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","121.600336","31.237064","121.59613450044287","31.23926332665239","[]","上海市","上海市","浦东新区"
"BV10039955","黄杨路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","121.591014","31.233998","121.58680984216053","31.236197925494892","[]","上海市","上海市","浦东新区"
"BV10960989","金吉路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)崇明线一期;9号线","121.628479","31.264309","121.62425925922128","31.266476960329857","[]","上海市","上海市","浦东新区"
"BV10039850","花木路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","121.562754","31.211212","121.55851584102638","31.21339647548912","[]","上海市","上海市","浦东新区"
"BV11649010","凌河路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线","121.604504","31.271575","121.6002995456076","31.27375828469943","[]","上海市","上海市","浦东新区"
"BV10960993","金桥(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)21号线;9号线","121.611336","31.260850","121.60713046975997","31.26303487591352","[]","上海市","上海市","浦东新区"
"BV10960990","台儿庄路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","9号线","121.597458","31.252825","121.59325476537107","31.25501741481125","[]","上海市","上海市","浦东新区"
"BV10039954","蓝天路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线;9号线","121.577978","31.241017","121.57376173462745","31.243206074794493","[]","上海市","上海市","浦东新区"
"BV10960994","芳甸路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","9号线","121.558431","31.231845","121.55418216900293","31.234012734424624","[]","上海市","上海市","浦东新区"
"BV10039841","金桥路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","6号线","121.581817","31.257084","121.57760370723194","31.25926897638381","[]","上海市","上海市","浦东新区"
