id,name,type,typeCode,bizType,address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,tel,provinceName,cityName,adName
BV11043193,香大路久远路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦10路,"121.108645","31.208090","121.10403113771268","31.20994250961934",[],上海市,上海市,青浦区
BV10522390,天辰路新胜路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],香花桥1路,"121.102912","31.199679","121.09829767183565","31.201533750291482",[],上海市,上海市,青浦区
BV10877970,新胜路天一路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦9路,"121.102600","31.197682","121.09798582589018","31.199537667131143",[],上海市,上海市,青浦区
BV10037638,新胜路天盈路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦9路,"121.103508","31.193771","121.09889423114493","31.19562877708182",[],上海市,上海市,青浦区
BV11211043,久康路新桥路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],1514路,"121.118429","31.212522","121.11382036955789","31.214378588374224",[],上海市,上海市,青浦区
BV10034337,外青松公路北青公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.119270","31.185707","121.11466436727841","31.187577401207328",[],上海市,上海市,青浦区
BV11050550,新桥路久业路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.113824","31.213181","121.1092121264328","31.215033888365486",[],上海市,上海市,青浦区
BV10037528,北青公路新园路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"青凤徐专线;青华专线;青浦10路","121.125366","31.186876","121.1207660909301","31.188751675617198",[],上海市,上海市,青浦区
BV10879795,新胜路新金路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.101567","31.204501","121.0969522100317","31.20635317461249",[],上海市,上海市,青浦区
BV10035544,古塘(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.119667","31.362740","121.11504637028888","31.36453698584338",[],上海市,上海市,嘉定区
BV10035545,丰收桥(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.111345","31.362383","121.1067188741823","31.364174188136573",[],上海市,上海市,嘉定区
BV10035546,牛头泾(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.108446","31.362435","121.1038186901075","31.364224749478446",[],上海市,上海市,嘉定区
BV10035542,钱门(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.135087","31.361975","121.13048418149558","31.363789596903047",[],上海市,上海市,嘉定区
BV10754672,望仙园(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.138299","31.358455","121.13370123563509","31.36027525527262",[],上海市,上海市,嘉定区
BV10035543,泉泾(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.130694","31.366879","121.12608480516013","31.368686316994744",[],上海市,上海市,嘉定区
BV11377401,外钱公路宝钱公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定57路,"121.129171","31.368602","121.12455974931116","31.37040692630969",[],上海市,上海市,嘉定区
BV10035541,中泾(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.142995","31.352982","121.13840519932504","31.354811128091228",[],上海市,上海市,嘉定区
BV10487800,外钱公路望安公路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定61路,"121.146259","31.348663","121.14167512235451","31.350498781917373",[],上海市,上海市,嘉定区
BV11377400,砖瓦厂(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],嘉定57路,"121.124097","31.375204","121.11947945002014","31.37700125531428",[],上海市,上海市,嘉定区
BV10511230,招呼站(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.118424","30.895104","121.11384262934192","30.897138635285",[],上海市,上海市,金山区
BV11476096,朱枫线(招呼站)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.117691","30.894970","121.11310907286669","30.897004121315828",[],上海市,上海市,金山区
BV10882073,联盟(招呼站)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.121380","30.895625","121.11680110736367","30.897661918746913",[],上海市,上海市,金山区
BV11474694,联盟(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.121749","30.895690","121.11717044236364","30.897727225842917",[],上海市,上海市,金山区
BV11230405,万枫公路兴北路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.105204","30.897778","121.10061589821211","30.89980359379749",[],上海市,上海市,金山区
BV11654440,兴北路唐宝塘(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],1675路,"121.105690","30.896020","121.10110214175059","30.89804677472931",[],上海市,上海市,金山区
BV11388707,朱枫线(临时站)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.130369","30.896953","121.12579981722239","30.898998859684873",[],上海市,上海市,金山区
BV11514093,临时站(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],朱枫线,"121.130495","30.896966","121.12592597536542","30.89901200678931",[],上海市,上海市,金山区
BV11481962,沈家浜(五朱公路)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],松江71路,"121.130720","30.904097","121.12615065298725","30.906139094852076",[],上海市,上海市,松江区
BV11265918,沈家浜(南行)(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],松江71路,"121.130720","30.904097","121.12615065298725","30.906139094852076",[],上海市,上海市,松江区
BV11225779,沈家浜(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],松江71路,"121.130725","30.904115","121.12615565782335","30.906157090449128",[],上海市,上海市,松江区
